Concentration,Validity,Verification,AirQualityStationEoICode
6.347050458333334,1.0,3.0,HU0036A
6.674602458333332,1.0,3.0,HU0036A
9.410194833333332,1.0,3.0,HU0036A
14.259296124999999,1.0,3.0,HU0036A
16.233775999999995,1.0,3.0,HU0036A
21.76944333333334,1.0,3.0,HU0036A
15.974696666666665,1.0,3.0,HU0036A
17.97168241666666,1.0,3.0,HU0036A
10.645990625000001,1.0,3.0,HU0036A
9.508260958333334,1.0,3.0,HU0036A
14.609273208333333,1.0,3.0,HU0036A
9.749816583333333,1.0,3.0,HU0036A
11.737268416666666,1.0,3.0,HU0036A
13.122055708333336,1.0,3.0,HU0036A
12.344748999999998,1.0,3.0,HU0036A
5.720907708333333,1.0,3.0,HU0036A
2.8427357375,1.0,3.0,HU0036A
6.4727634583333336,1.0,3.0,HU0036A
11.175413208333334,1.0,3.0,HU0036A
5.412424291666667,1.0,3.0,HU0036A
8.6560015,1.0,3.0,HU0036A
9.876292249999997,1.0,3.0,HU0036A
17.642777791666663,1.0,3.0,HU0036A
21.27455791666667,1.0,3.0,HU0036A
25.248087916666666,1.0,3.0,HU0036A
26.17984150952381,1.0,3.0,HU0036A
28.16866875,1.0,3.0,HU0036A
29.059459166666674,1.0,3.0,HU0036A
19.93824516666667,1.0,3.0,HU0036A
13.733499041666667,1.0,3.0,HU0036A
20.269032499999998,1.0,3.0,HU0036A
27.718387499999995,1.0,3.0,HU0036A
24.974373105263158,1.0,3.0,HU0036A
6.241478833333335,1.0,3.0,HU0036A
6.365615791666667,1.0,3.0,HU0036A
10.914972958333335,1.0,3.0,HU0036A
15.390695000000001,1.0,3.0,HU0036A
24.044132916666673,1.0,3.0,HU0036A
10.941020833333333,1.0,3.0,HU0036A
9.119582583333333,1.0,3.0,HU0036A
16.65559929166667,1.0,3.0,HU0036A
21.823953333333336,1.0,3.0,HU0036A
32.986997916666674,1.0,3.0,HU0036A
35.170283749999996,1.0,3.0,HU0036A
29.490591249999998,1.0,3.0,HU0036A
19.730348833333334,1.0,3.0,HU0036A
14.503282458333336,1.0,3.0,HU0036A
18.414412499999997,1.0,3.0,HU0036A
19.787559565217386,1.0,3.0,HU0036A
25.901267083333337,1.0,3.0,HU0036A
27.97732125,1.0,3.0,HU0036A
19.505187499999995,1.0,3.0,HU0036A
12.345008166666666,1.0,3.0,HU0036A
21.21628625,1.0,3.0,HU0036A
15.717383166666671,1.0,3.0,HU0036A
16.408461,1.0,3.0,HU0036A
25.60738458333333,1.0,3.0,HU0036A
26.150280416666664,1.0,3.0,HU0036A
24.237977083333334,1.0,3.0,HU0036A
18.971982857142855,1.0,3.0,HU0036A
34.23311625,1.0,3.0,HU0036A
27.824741695652175,1.0,3.0,HU0036A
13.759649083333334,1.0,3.0,HU0036A
14.641354,1.0,3.0,HU0036A
17.555929083333336,1.0,3.0,HU0036A
25.668676250000004,1.0,3.0,HU0036A
28.254572608695653,1.0,3.0,HU0036A
19.428273750000006,1.0,3.0,HU0036A
17.574647958333333,1.0,3.0,HU0036A
18.54101958333333,1.0,3.0,HU0036A
9.414040583333334,1.0,3.0,HU0036A
8.028591666666667,1.0,3.0,HU0036A
7.468088173913043,1.0,3.0,HU0036A
8.289646208333332,1.0,3.0,HU0036A
9.352731083333333,1.0,3.0,HU0036A
11.715717874999998,1.0,3.0,HU0036A
10.585907374999998,1.0,3.0,HU0036A
12.769276458333332,1.0,3.0,HU0036A
16.365058541666667,1.0,3.0,HU0036A
16.827305375000005,1.0,3.0,HU0036A
11.472488875000003,1.0,3.0,HU0036A
15.92396291666667,1.0,3.0,HU0036A
14.598286291666666,1.0,3.0,HU0036A
13.607860833333335,1.0,3.0,HU0036A
14.146395,1.0,3.0,HU0036A
18.089647083333332,1.0,3.0,HU0036A
22.55184,1.0,3.0,HU0036A
16.415527708333332,1.0,3.0,HU0036A
19.264989874999994,1.0,3.0,HU0036A
5.973338958333334,1.0,3.0,HU0036A
7.485858625,1.0,3.0,HU0036A
8.561886083333333,1.0,3.0,HU0036A
13.993873708333338,1.0,3.0,HU0036A
7.03362991304348,1.0,3.0,HU0036A
11.937527541666666,1.0,3.0,HU0036A
12.7200755,1.0,3.0,HU0036A
27.642916541666665,1.0,3.0,HU0036A
28.653457083333336,1.0,3.0,HU0036A
12.502149333333334,1.0,3.0,HU0036A
16.811975833333328,1.0,3.0,HU0036A
14.492324391304349,1.0,3.0,HU0036A
17.897546708333333,1.0,3.0,HU0036A
12.433662666666669,1.0,3.0,HU0036A
17.339626666666664,1.0,3.0,HU0036A
20.41725083333333,1.0,3.0,HU0036A
25.124614166666664,1.0,3.0,HU0036A
27.7049825,1.0,3.0,HU0036A
24.91089666666666,1.0,3.0,HU0036A
12.05713079166667,1.0,3.0,HU0036A
4.326880583333334,1.0,3.0,HU0036A
10.590448999999998,1.0,3.0,HU0036A
11.677862250000002,1.0,3.0,HU0036A
12.554319208333334,1.0,3.0,HU0036A
20.787897499999996,1.0,3.0,HU0036A
17.289733458333334,1.0,3.0,HU0036A
13.596133166666668,1.0,3.0,HU0036A
7.670076916666669,1.0,3.0,HU0036A
8.970987999999998,1.0,3.0,HU0036A
13.079852375,1.0,3.0,HU0036A
11.879834625,1.0,3.0,HU0036A
6.374947083333333,1.0,3.0,HU0036A
14.135708208333332,1.0,3.0,HU0036A
16.926395124999996,1.0,3.0,HU0036A
12.136435874999998,1.0,3.0,HU0036A
11.702111541666667,1.0,3.0,HU0036A
3.887136129166666,1.0,3.0,HU0036A
13.407732083333334,1.0,3.0,HU0036A
17.359713624999998,1.0,3.0,HU0036A
30.02365291666666,1.0,3.0,HU0036A
22.580257083333336,1.0,3.0,HU0036A
11.707495291666666,1.0,3.0,HU0036A
13.665088166666665,1.0,3.0,HU0036A
17.20244525,1.0,3.0,HU0036A
13.619636416666665,1.0,3.0,HU0036A
12.545852916666668,1.0,3.0,HU0036A
14.61679166666667,1.0,3.0,HU0036A
10.946400500000001,1.0,3.0,HU0036A
34.93696683333334,1.0,3.0,HU0036A
15.114088708333334,1.0,3.0,HU0036A
14.525368291666666,1.0,3.0,HU0036A
15.134345583333333,1.0,3.0,HU0036A
13.164992260869566,1.0,3.0,HU0036A
27.053673750000005,1.0,3.0,HU0036A
26.54022375,1.0,3.0,HU0036A
12.270326666666667,1.0,3.0,HU0036A
47.75641416666667,1.0,3.0,HU0036A
60.56908272727273,1.0,3.0,HU0036A
27.896,1.0,3.0,HU0036A
32.01152916666667,1.0,3.0,HU0036A
36.55049666666665,1.0,3.0,HU0036A
35.54483,1.0,3.0,HU0036A
46.646659583333324,1.0,3.0,HU0036A
49.61793708333334,1.0,3.0,HU0036A
25.95695583333333,1.0,3.0,HU0036A
10.246110499999999,1.0,3.0,HU0036A
15.208068695652178,1.0,3.0,HU0036A
19.058854041666667,1.0,3.0,HU0036A
20.842528333333334,1.0,3.0,HU0036A
26.616570434782606,1.0,3.0,HU0036A
22.398473749999997,1.0,3.0,HU0036A
12.110039416666671,1.0,3.0,HU0036A
9.486059333333333,1.0,3.0,HU0036A
19.667309444444445,1.0,3.0,HU0036A
17.984473636363635,1.0,3.0,HU0036A
20.689085833333333,1.0,3.0,HU0036A
23.97096476190476,1.0,3.0,HU0036A
15.972869874999995,1.0,3.0,HU0036A
7.833522291666668,1.0,3.0,HU0036A
5.110504375,1.0,3.0,HU0036A
6.616137875000002,1.0,3.0,HU0036A
10.774920583333333,1.0,3.0,HU0036A
10.432870791666664,1.0,3.0,HU0036A
13.078015,1.0,3.0,HU0036A
11.650468458333334,1.0,3.0,HU0036A
18.84954166666667,1.0,3.0,HU0036A
10.021430545454546,1.0,3.0,HU0036A
10.673203166666667,1.0,3.0,HU0036A
15.265773333333334,1.0,3.0,HU0036A
15.021116083333338,1.0,3.0,HU0036A
22.524102083333332,1.0,3.0,HU0036A
31.3903675,1.0,3.0,HU0036A
26.184612916666666,1.0,3.0,HU0036A
8.45541456521739,1.0,3.0,HU0036A
13.257514708333334,1.0,3.0,HU0036A
15.819853208333333,1.0,3.0,HU0036A
15.380873625,1.0,3.0,HU0036A
14.4153275,1.0,3.0,HU0036A
94.38127729166668,1.0,3.0,HU0038A
72.92116572916667,1.0,3.0,HU0038A
32.5983540625,1.0,3.0,HU0038A
56.515019895833326,1.0,3.0,HU0038A
32.676727087500005,1.0,3.0,HU0038A
61.627010104166665,1.0,3.0,HU0038A
93.9977389583333,1.0,3.0,HU0038A
112.04418354166667,1.0,3.0,HU0038A
64.61231520833331,1.0,3.0,HU0038A
60.01934520833334,1.0,3.0,HU0038A
48.81400364583333,1.0,3.0,HU0038A
49.726539062499995,1.0,3.0,HU0038A
35.06157020833334,1.0,3.0,HU0038A
30.97692125,1.0,3.0,HU0038A
34.698609062500005,1.0,3.0,HU0038A
48.23179708333333,1.0,3.0,HU0038A
60.661401041666686,1.0,3.0,HU0038A
66.73173510416666,1.0,3.0,HU0038A
68.90086687499998,1.0,3.0,HU0038A
91.1219036458333,1.0,3.0,HU0038A
63.503261041666654,1.0,3.0,HU0038A
36.0011190625,1.0,3.0,HU0038A
58.533877499999996,1.0,3.0,HU0038A
81.17656854166668,1.0,3.0,HU0038A
39.805045833333324,1.0,3.0,HU0038A
45.285043124999994,1.0,3.0,HU0038A
40.79835947916667,1.0,3.0,HU0038A
32.03274552083333,1.0,3.0,HU0038A
19.429647108333334,1.0,3.0,HU0038A
32.892035370833334,1.0,3.0,HU0038A
78.82625645833333,1.0,3.0,HU0038A
81.08064760416666,1.0,3.0,HU0038A
20.363762670833335,1.0,3.0,HU0038A
5.04578605,1.0,3.0,HU0038A
9.660488616666667,1.0,3.0,HU0038A
15.306373754166666,1.0,3.0,HU0038A
62.03525462083332,1.0,3.0,HU0038A
43.067805312500006,1.0,3.0,HU0038A
52.75583572916667,1.0,3.0,HU0038A
67.83788677083335,1.0,3.0,HU0038A
53.46704312500001,1.0,3.0,HU0038A
6.468437295833333,1.0,3.0,HU0038A
8.0437618375,1.0,3.0,HU0038A
31.843652974999998,1.0,3.0,HU0038A
34.602352499999995,1.0,3.0,HU0038A
54.072554999999994,1.0,3.0,HU0038A
64.71569447916666,1.0,3.0,HU0038A
75.43179010416667,1.0,3.0,HU0038A
46.88422052916667,1.0,3.0,HU0038A
37.66454148333334,1.0,3.0,HU0038A
26.18356483333333,1.0,3.0,HU0038A
54.39119229166667,1.0,3.0,HU0038A
51.78077492083333,1.0,3.0,HU0038A
33.76744817083332,1.0,3.0,HU0038A
13.885387712500004,1.0,3.0,HU0038A
58.51985615833333,1.0,3.0,HU0038A
23.454785004166666,1.0,3.0,HU0038A
17.534276833333333,1.0,3.0,HU0038A
24.067111366666666,1.0,3.0,HU0038A
31.159352304166664,1.0,3.0,HU0038A
42.96633249999999,1.0,3.0,HU0038A
29.017522320833333,1.0,3.0,HU0038A
37.61890458333333,1.0,3.0,HU0038A
24.576605266666665,1.0,3.0,HU0038A
27.466989270833334,1.0,3.0,HU0038A
36.0890684375,1.0,3.0,HU0038A
20.32190483333333,1.0,3.0,HU0038A
35.48741354166667,1.0,3.0,HU0038A
40.95329479166666,1.0,3.0,HU0038A
47.02445718749999,1.0,3.0,HU0038A
11.550024025,1.0,3.0,HU0038A
27.11548104166667,1.0,3.0,HU0038A
29.50663572083333,1.0,3.0,HU0038A
17.266394104166665,1.0,3.0,HU0038A
22.729359783333333,1.0,3.0,HU0038A
50.062717083333325,1.0,3.0,HU0038A
64.73694562500002,1.0,3.0,HU0038A
62.33890124999999,1.0,3.0,HU0038A
63.537774062500006,1.0,3.0,HU0038A
69.93491229166669,1.0,3.0,HU0038A
27.629162529166667,1.0,3.0,HU0038A
12.147751675,1.0,3.0,HU0038A
21.802935729166666,1.0,3.0,HU0038A
21.41768114583333,1.0,3.0,HU0038A
45.01032604374999,1.0,3.0,HU0038A
66.17314104166667,1.0,3.0,HU0038A
55.81368729166666,1.0,3.0,HU0038A
52.227426770833326,1.0,3.0,HU0038A
45.67256135416668,1.0,3.0,HU0038A
27.37835219583333,1.0,3.0,HU0038A
34.91117599166667,1.0,3.0,HU0038A
36.83907020833334,1.0,3.0,HU0038A
47.46576708333334,1.0,3.0,HU0038A
59.18533947916665,1.0,3.0,HU0038A
37.01766239583332,1.0,3.0,HU0038A
39.10938447916666,1.0,3.0,HU0038A
59.829287395833326,1.0,3.0,HU0038A
54.75737468749998,1.0,3.0,HU0038A
65.60105822916667,1.0,3.0,HU0038A
73.3046371875,1.0,3.0,HU0038A
42.62717656250001,1.0,3.0,HU0038A
37.37927427083332,1.0,3.0,HU0038A
30.262829895833335,1.0,3.0,HU0038A
36.38516708333332,1.0,3.0,HU0038A
14.417265279166665,1.0,3.0,HU0038A
21.921173783333334,1.0,3.0,HU0038A
33.79469270833333,1.0,3.0,HU0038A
35.42645104166666,1.0,3.0,HU0038A
25.839269479166664,1.0,3.0,HU0038A
23.751202991666663,1.0,3.0,HU0038A
14.773850154166666,1.0,3.0,HU0038A
19.064525624999998,1.0,3.0,HU0038A
23.47187166666666,1.0,3.0,HU0038A
24.505246483333337,1.0,3.0,HU0038A
31.819691562500008,1.0,3.0,HU0038A
33.15067359583333,1.0,3.0,HU0038A
20.4093271875,1.0,3.0,HU0038A
26.427232812499994,1.0,3.0,HU0038A
29.98456114583334,1.0,3.0,HU0038A
23.656949416666667,1.0,3.0,HU0038A
17.717720937499998,1.0,3.0,HU0038A
15.628027225000004,1.0,3.0,HU0038A
10.608350783333334,1.0,3.0,HU0038A
10.969433495833334,1.0,3.0,HU0038A
17.048604325,1.0,3.0,HU0038A
18.248214358333335,1.0,3.0,HU0038A
12.346461658333332,1.0,3.0,HU0038A
14.736670591666671,1.0,3.0,HU0038A
22.260197708333333,1.0,3.0,HU0038A
24.666009583333334,1.0,3.0,HU0038A
18.944101979166664,1.0,3.0,HU0038A
23.588567908333328,1.0,3.0,HU0038A
14.28372335,1.0,3.0,HU0038A
19.204976554166667,1.0,3.0,HU0038A
14.76690744166667,1.0,3.0,HU0038A
13.123037520833336,1.0,3.0,HU0038A
18.042352429166666,1.0,3.0,HU0038A
20.106419479166668,1.0,3.0,HU0038A
21.51220385416666,1.0,3.0,HU0038A
21.443389852941174,1.0,3.0,HU0038A
19.526623491666665,1.0,3.0,HU0038A
13.123651233333334,1.0,3.0,HU0038A
16.976164729166673,1.0,3.0,HU0038A
16.3807284625,1.0,3.0,HU0038A
10.066562374999998,1.0,3.0,HU0038A
10.751868304166665,1.0,3.0,HU0038A
11.131747441666663,1.0,3.0,HU0038A
12.675122662500002,1.0,3.0,HU0038A
13.121674312499998,1.0,3.0,HU0038A
10.902233033333333,1.0,3.0,HU0038A
9.509822716666667,1.0,3.0,HU0038A
5.867634675000001,1.0,3.0,HU0038A
14.790804604166667,1.0,3.0,HU0038A
9.921158004166669,1.0,3.0,HU0038A
14.916624387499999,1.0,3.0,HU0038A
18.769450520833335,1.0,3.0,HU0038A
15.675636616666665,1.0,3.0,HU0038A
9.006377616666667,1.0,3.0,HU0038A
15.048160241666665,1.0,3.0,HU0038A
19.691467604166668,1.0,3.0,HU0038A
18.844004270833334,1.0,3.0,HU0038A
15.563547949999998,1.0,3.0,HU0038A
11.442740287500001,1.0,3.0,HU0038A
15.023869050000002,1.0,3.0,HU0038A
16.482765770833332,1.0,3.0,HU0038A
19.225135858333328,1.0,3.0,HU0038A
10.164931283333333,1.0,3.0,HU0038A
11.102948270833336,1.0,3.0,HU0038A
13.478080454166667,1.0,3.0,HU0038A
10.481088533333333,1.0,3.0,HU0038A
12.024250416666666,1.0,3.0,HU0038A
8.85532989583333,1.0,3.0,HU0038A
9.636666333333332,1.0,3.0,HU0038A
8.023224620833334,1.0,3.0,HU0038A
12.7528883,1.0,3.0,HU0038A
21.31294122083333,1.0,3.0,HU0038A
18.183308208333337,1.0,3.0,HU0038A
16.994769033333338,1.0,3.0,HU0038A
17.72950875416667,1.0,3.0,HU0038A
22.55974145833333,1.0,3.0,HU0038A
21.388811754166667,1.0,3.0,HU0038A
7.327114137500001,1.0,3.0,HU0038A
14.70362015416667,1.0,3.0,HU0038A
19.69617885416666,1.0,3.0,HU0038A
12.030922629166666,1.0,3.0,HU0038A
13.274995374999998,1.0,3.0,HU0038A
16.251668020833332,1.0,3.0,HU0038A
18.02768155,1.0,3.0,HU0038A
8.340793487500001,1.0,3.0,HU0038A
10.505270000000001,1.0,3.0,HU0038A
11.704995704166665,1.0,3.0,HU0038A
19.264648433333335,1.0,3.0,HU0038A
22.59303787916667,1.0,3.0,HU0038A
6.568229916666667,1.0,3.0,HU0038A
11.385900041666666,1.0,3.0,HU0038A
10.539494687500001,1.0,3.0,HU0038A
11.612964225,1.0,3.0,HU0038A
16.50025875416667,1.0,3.0,HU0038A
8.497541904166669,1.0,3.0,HU0038A
11.567709674999998,1.0,3.0,HU0038A
11.87830746666667,1.0,3.0,HU0038A
15.867929124999998,1.0,3.0,HU0038A
15.824391616666665,1.0,3.0,HU0038A
20.993821562500003,1.0,3.0,HU0038A
20.01549795,1.0,3.0,HU0038A
19.093618854166674,1.0,3.0,HU0038A
19.45180291666667,1.0,3.0,HU0038A
16.03856573333334,1.0,3.0,HU0038A
18.481799166666665,1.0,3.0,HU0038A
19.30337239583334,1.0,3.0,HU0038A
15.2589446125,1.0,3.0,HU0038A
15.874214374999996,1.0,3.0,HU0038A
21.255309479166662,1.0,3.0,HU0038A
15.704986995833337,1.0,3.0,HU0038A
9.949636054166666,1.0,3.0,HU0038A
16.6061748375,1.0,3.0,HU0038A
23.321979270833335,1.0,3.0,HU0038A
8.833655112500002,1.0,3.0,HU0038A
19.231227916666665,1.0,3.0,HU0038A
27.833913750000004,1.0,3.0,HU0038A
27.590747500000003,1.0,3.0,HU0038A
23.63598250000001,1.0,3.0,HU0038A
18.930468333333334,1.0,3.0,HU0038A
17.215330941666668,1.0,3.0,HU0038A
19.38646409583333,1.0,3.0,HU0038A
19.1918990625,1.0,3.0,HU0038A
24.304050625000002,1.0,3.0,HU0038A
20.367457645833333,1.0,3.0,HU0038A
21.005685625,1.0,3.0,HU0038A
16.72893618333333,1.0,3.0,HU0038A
12.4013792625,1.0,3.0,HU0038A
14.109856724999998,1.0,3.0,HU0038A
15.488919366666666,1.0,3.0,HU0038A
17.723883750000002,1.0,3.0,HU0038A
19.638592499999998,1.0,3.0,HU0038A
14.823493579166666,1.0,3.0,HU0038A
10.401522245833332,1.0,3.0,HU0038A
12.212424354166666,1.0,3.0,HU0038A
14.305626920833333,1.0,3.0,HU0038A
11.40008145,1.0,3.0,HU0038A
11.660774325,1.0,3.0,HU0038A
21.104230625000003,1.0,3.0,HU0038A
20.935800833333335,1.0,3.0,HU0038A
13.20473784583333,1.0,3.0,HU0038A
9.939933970833334,1.0,3.0,HU0038A
11.454006258333335,1.0,3.0,HU0038A
10.845332412500001,1.0,3.0,HU0038A
12.437566633333331,1.0,3.0,HU0038A
13.503422845833336,1.0,3.0,HU0038A
14.506306062500002,1.0,3.0,HU0038A
11.20736111666667,1.0,3.0,HU0038A
13.310812391666667,1.0,3.0,HU0038A
14.991104279166663,1.0,3.0,HU0038A
18.94199310833334,1.0,3.0,HU0038A
16.6493728875,1.0,3.0,HU0038A
,,,HU0038A
,,,HU0038A
,,,HU0038A
,,,HU0038A
,,,HU0038A
,,,HU0038A
15.55559845833333,1.0,3.0,HU0038A
17.166991541666665,1.0,3.0,HU0038A
17.926557900000002,1.0,3.0,HU0038A
32.53909166666667,1.0,3.0,HU0038A
32.13279697916667,1.0,3.0,HU0038A
29.05603947916666,1.0,3.0,HU0038A
19.863394441666667,1.0,3.0,HU0038A
23.22001885416667,1.0,3.0,HU0038A
10.244674554166668,1.0,3.0,HU0038A
6.423001133333334,1.0,3.0,HU0038A
15.196560029166664,1.0,3.0,HU0038A
14.390227075000004,1.0,3.0,HU0038A
17.7920477625,1.0,3.0,HU0038A
24.133125104166666,1.0,3.0,HU0038A
31.121811354166667,1.0,3.0,HU0038A
25.4436453125,1.0,3.0,HU0038A
15.322450516666668,1.0,3.0,HU0038A
18.696852070833334,1.0,3.0,HU0038A
15.797297325,1.0,3.0,HU0038A
26.61869854166667,1.0,3.0,HU0038A
12.059538995833334,1.0,3.0,HU0038A
23.161549270833333,1.0,3.0,HU0038A
27.448665625,1.0,3.0,HU0038A
15.766516324999998,1.0,3.0,HU0038A
21.337487720833334,1.0,3.0,HU0038A
6.586283866666666,1.0,3.0,HU0038A
4.263222195833333,1.0,3.0,HU0038A
15.631924812500001,1.0,3.0,HU0038A
18.447886354166666,1.0,3.0,HU0038A
27.177858125000004,1.0,3.0,HU0038A
17.782397420833334,1.0,3.0,HU0038A
26.311480616666667,1.0,3.0,HU0038A
33.5241015625,1.0,3.0,HU0038A
40.439654999999995,1.0,3.0,HU0038A
37.326183020833334,1.0,3.0,HU0038A
55.52058427083333,1.0,3.0,HU0038A
59.94212489583333,1.0,3.0,HU0038A
41.578050833333336,1.0,3.0,HU0038A
27.670002916666665,1.0,3.0,HU0038A
39.384113854166664,1.0,3.0,HU0038A
45.284156249999995,1.0,3.0,HU0038A
26.31148068333334,1.0,3.0,HU0038A
15.400928112500003,1.0,3.0,HU0038A
20.606493416666662,1.0,3.0,HU0038A
40.55173354166666,1.0,3.0,HU0038A
33.94999364583334,1.0,3.0,HU0038A
31.824842083333326,1.0,3.0,HU0038A
35.69383404166667,1.0,3.0,HU0038A
21.786736125,1.0,3.0,HU0038A
41.081087812499995,1.0,3.0,HU0038A
49.11089041666667,1.0,3.0,HU0038A
43.395322916666665,1.0,3.0,HU0038A
48.64164854166666,1.0,3.0,HU0038A
44.88654541666666,1.0,3.0,HU0038A
27.2789359375,1.0,3.0,HU0038A
35.2212034375,1.0,3.0,HU0038A
51.56940531250001,1.0,3.0,HU0038A
35.996257395833325,1.0,3.0,HU0038A
29.72178302083334,1.0,3.0,HU0038A
39.089188750000005,1.0,3.0,HU0038A
50.672248958333334,1.0,3.0,HU0038A
44.43137250000001,1.0,3.0,HU0038A
39.18346375,1.0,3.0,HU0038A
38.29610822916667,1.0,3.0,HU0038A
39.73259197916667,1.0,3.0,HU0038A
53.950891874999996,1.0,3.0,HU0038A
57.81504260416667,1.0,3.0,HU0038A
52.756271861904764,1.0,3.0,HU0038A
26.686454270833334,1.0,3.0,HU0038A
28.157379270833335,1.0,3.0,HU0038A
35.425096704545446,1.0,3.0,HU0038A
28.216478541666675,1.0,3.0,HU0038A
44.6672115625,1.0,3.0,HU0038A
44.538184062499994,1.0,3.0,HU0038A
52.92433885416667,1.0,3.0,HU0038A
59.85399010416668,1.0,3.0,HU0038A
67.05745072916667,1.0,3.0,HU0038A
71.75400958333334,1.0,3.0,HU0038A
59.302113437500005,1.0,3.0,HU0038A
57.97789791666668,1.0,3.0,HU0038A
36.87568840833334,1.0,3.0,HU0038A
34.12145260416666,1.0,3.0,HU0038A
38.425756041666666,1.0,3.0,HU0038A
25.873305625000004,1.0,3.0,HU0038A
27.02914875,1.0,3.0,HU0038A
28.909522291666672,1.0,3.0,HU0038A
34.18692177083333,1.0,3.0,HU0038A
35.92217114583333,1.0,3.0,HU0038A
23.064102083333328,1.0,3.0,HU0038A
29.72513291666667,1.0,3.0,HU0038A
39.60841229166667,1.0,3.0,HU0038A
35.00318583333333,1.0,3.0,HU0038A
55.6022059375,1.0,3.0,HU0038A
46.776924375,1.0,3.0,HU0038A
47.448102187500005,1.0,3.0,HU0038A
36.85197958333334,1.0,3.0,HU0038A
34.052429895833335,1.0,3.0,HU0038A
31.10958927083333,1.0,3.0,HU0038A
38.34041867083334,1.0,3.0,HU0038A
38.06625640833333,1.0,3.0,HU0038A
45.060735625,1.0,3.0,HU0038A
42.060835937499995,1.0,3.0,HU0038A
9.776674479166667,1.0,3.0,HU0038A
32.50722333333333,1.0,3.0,HU0038A
91.811605,1.0,3.0,HU0038A
50.17141614583332,1.0,3.0,HU0038A
40.11140500000001,1.0,3.0,HU0038A
64.00820177083334,1.0,3.0,HU0038A
50.029916875000005,1.0,3.0,HU0038A
26.527699525000003,1.0,3.0,HU0038A
35.61559520833333,1.0,3.0,HU0038A
19.44768875833334,1.0,3.0,HU0038A
56.15652979166668,1.0,3.0,HU0038A
57.834146354166656,1.0,3.0,HU0038A
45.64659927083333,1.0,3.0,HU0038A
68.28452218749999,1.0,3.0,HU0038A
85.19135708333336,1.0,3.0,HU0038A
30.226054404166664,1.0,3.0,HU0038A
33.12259577083332,1.0,3.0,HU0038A
41.61850541666666,1.0,3.0,HU0038A
49.69567093750001,1.0,3.0,HU0038A
42.14363052083333,1.0,3.0,HU0038A
50.6751328125,1.0,3.0,HU0038A
75.43743489130435,1.0,3.0,HU0038A
88.6094308333333,1.0,3.0,HU0038A
49.73537666666666,1.0,3.0,HU0038A
61.10738263888888,1.0,3.0,HU0038A
38.883619583333335,1.0,3.0,HU0038A
32.20451697083333,1.0,3.0,HU0038A
24.746948870833336,1.0,3.0,HU0038A
42.74064965833333,1.0,3.0,HU0038A
56.93436916666666,1.0,3.0,HU0038A
77.54568135416666,1.0,3.0,HU0038A
53.221881562499995,1.0,3.0,HU0038A
33.064183975,1.0,3.0,HU0038A
34.129709375,1.0,3.0,HU0038A
57.910175625,1.0,3.0,HU0038A
50.230512499999996,1.0,3.0,HU0038A
42.47770833333333,1.0,3.0,HU0038A
13.886157929166666,1.0,3.0,HU0038A
41.840097083333326,1.0,3.0,HU0038A
24.440428125,1.0,3.0,HU0038A
32.235368124999994,1.0,3.0,HU0038A
37.98644652083333,1.0,3.0,HU0038A
36.22095819166667,1.0,3.0,HU0038A
46.37501072916667,1.0,3.0,HU0038A
36.29706645833333,1.0,3.0,HU0038A
42.20420875,1.0,3.0,HU0038A
47.763978125,1.0,3.0,HU0038A
60.15245812500002,1.0,3.0,HU0038A
68.64984822916666,1.0,3.0,HU0038A
82.1848990625,1.0,3.0,HU0038A
73.040499375,1.0,3.0,HU0038A
79.47353145833333,1.0,3.0,HU0038A
71.44004322916668,1.0,3.0,HU0038A
55.172936666666665,1.0,3.0,HU0038A
42.0000421875,1.0,3.0,HU0038A
59.174538541666685,1.0,3.0,HU0038A
74.3406934375,1.0,3.0,HU0038A
80.54277895833333,1.0,3.0,HU0038A
93.59540166666665,1.0,3.0,HU0038A
94.3025,1.0,3.0,HU0038A
35.373250025000004,1.0,3.0,HU0038A
40.7287440625,1.0,3.0,HU0038A
44.786564166666665,1.0,3.0,HU0038A
55.94788625,1.0,3.0,HU0038A
68.63917083333332,1.0,3.0,HU0038A
109.3037929166667,1.0,3.0,HU0038A
57.927205983333344,1.0,3.0,HU0038A
26.07351518333333,1.0,3.0,HU0038A
44.103684791666666,1.0,3.0,HU0038A
53.57209187500001,1.0,3.0,HU0038A
54.109430312499995,1.0,3.0,HU0038A
53.33112218749999,1.0,3.0,HU0038A
59.71317375,1.0,3.0,HU0038A
36.05371491249999,1.0,3.0,HU0038A
33.70237395,1.0,3.0,HU0038A
30.6264306625,1.0,3.0,HU0038A
24.00507391666667,1.0,3.0,HU0038A
36.609604062500004,1.0,3.0,HU0038A
27.942185,1.0,3.0,HU0038A
29.08235739583333,1.0,3.0,HU0038A
39.2010853125,1.0,3.0,HU0038A
39.892109999999995,1.0,3.0,HU0038A
32.04370208333334,1.0,3.0,HU0038A
31.48843395833333,1.0,3.0,HU0038A
32.69286479166667,1.0,3.0,HU0038A
24.988548125000005,1.0,3.0,HU0038A
45.35495583333333,1.0,3.0,HU0038A
55.477952708333326,1.0,3.0,HU0038A
53.42459468749999,1.0,3.0,HU0038A
23.776519554166665,1.0,3.0,HU0038A
33.288013020833326,1.0,3.0,HU0038A
37.078180208333336,1.0,3.0,HU0038A
44.96065604166666,1.0,3.0,HU0038A
44.1184025,1.0,3.0,HU0038A
23.613505416666666,1.0,3.0,HU0042A
